latitude,longitude,date,county,state
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
39.68908,-80.03095,3/27/2012,Monongalia County,West Virginia
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
38.6335135,-98.922588,10/19/2003,Barton County,Kansas
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
43.761337,-72.950286,1/31/2022,Rutland County,Vermont
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
37.0488675,-97.176354,2/1/2003,Sumner County,Kansas
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
39.8029885,-108.400134,1/10/1990,Rio Blanco County,Colorado
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
27.4138825,-108.3235,9/16/2000,Guazapares,Chihuahua
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
37.000515,-106.496227,6/28/2022,Archuleta County,Colorado
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
39.5890815,-84.794264,2/14/2024,Preble County,Ohio
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
35.8700205,-77.158301,6/7/2015,Martin County,North Carolina
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
28.780049,-80.791884,5/15/2015,Brevard County,Florida
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
42.5547425,-107.887475,2/4/2011,Fremont County,Wyoming
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
34.0335595,-109.496006,9/11/2001,Apache County,Arizona
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
45.8926425,-81.273563,11/18/2009,Sudbury District,Ontario
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
36.4146655,-93.779488,1/8/1989,Carroll County,Arkansas
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
39.704951,-112.773717,6/17/1984,Juab County,Utah
